arch,circuit,script_params,vpr_status,total_runtime,Total_used_logic_block_area,Total_routing_block_area,Min_chan_width,Critical_path_delay,Number_of_CLB_blocks,Number_of_DSP_blocks,Number_of_BRAM_blocks,Unnamed: 12,Total_logic_block_area,Total_used_area,geo_ave_area_arch,geo_ave_delay_arch,area_delay2_model_arch
stratix.xml_35.xml,stereovision0.v,common,success,97.49,16240700.0,7684300.0,100,4.3412,582,0,0,,34372920.0,42057220.0,15805283.567407575,0.0,0.0
stratix.xml_35.xml,spree.v,common,success,8.78,2391320.0,1689550.0,106,9.12689,47,1,6,,4148965.0,5838515.0,15805283.567407575,0.0,0.0
stratix.xml_35.xml,arm_core.v,common,exited with return code 1,238.31,-1.0,-1.0,178,-1.0,676,0,41,,47188940.0,47188939.0,15805283.567407575,0.0,0.0
stratix.xml_35.xml,LU8PEEng.v,common,exited with return code 1,909.44,-1.0,-1.0,158,-1.0,1683,8,74,,114989820.0,114989819.0,15805283.567407575,0.0,0.0
stratix.xml_35.xml,diffeq2.v,common,exited with return code 1,38.03,-1.0,-1.0,110,-1.0,25,12,0,,5197280.0,5197279.0,15805283.567407575,0.0,0.0
stratix.xml_38.xml,sha.v,common,exited with return code 1,8.97,-1.0,-1.0,88,-1.0,113,0,0,,6673780.0,6673779.0,16918501.49956758,0.0,0.0
stratix.xml_38.xml,boundtop.v,common,success,4.7,1393390.0,1065430.0,52,3.92273,45,0,1,,2834880.0,3900310.0,16918501.49956758,0.0,0.0
stratix.xml_38.xml,mkDelayWorker32B.v,common,success,133.49,22751900.0,11397100.0,44,6.78807,470,0,70,,40160800.0,51557900.0,16918501.49956758,0.0,0.0
stratix.xml_38.xml,mkSMAdapter4B.v,common,success,29.48,5648000.0,2709620.0,78,5.08029,158,0,9,,10926100.0,13635720.0,16918501.49956758,0.0,0.0
stratix.xml_38.xml,or1200.v,common,exited with return code 1,80.46,-1.0,-1.0,132,-1.0,207,4,4,,14174400.0,14174399.0,16918501.49956758,0.0,0.0
stratix.xml_38.xml,bgm.v,common,success,616.4,61641600.0,31249800.0,140,23.9351,2109,11,0,,127968255.0,159218055.0,16918501.49956758,0.0,0.0
stratix.xml_38.xml,stereovision1.v,common,exited with return code 1,390.75,-1.0,-1.0,126,-1.0,507,40,0,,42346020.0,42346019.0,16918501.49956758,0.0,0.0
stratix.xml_38.xml,mkPktMerge.v,common,success,24.61,4057470.0,3376290.0,50,3.17392,27,0,24,,5846940.0,9223230.0,16918501.49956758,0.0,0.0
stratix.xml_38.xml,blob_merge.v,common,exited with return code 1,73.82,-1.0,-1.0,112,-1.0,452,0,0,,26695120.0,26695119.0,16918501.49956758,0.0,0.0
stratix.xml_38.xml,stereovision2.v,common,success,1587.39,84378200.0,158110000.0,130,13.8907,1214,199,0,,133401775.0,291511775.0,16918501.49956758,0.0,0.0
stratix.xml_38.xml,diffeq1.v,common,exited with return code 1,27.25,-1.0,-1.0,88,-1.0,27,12,0,,5315400.0,5315399.0,16918501.49956758,0.0,0.0
stratix.xml_38.xml,stereovision3.v,common,success,1.06,362765.0,112856.0,30,2.40181,13,0,0,,767780.0,880636.0,16918501.49956758,0.0,0.0
stratix.xml_38.xml,ch_intrinsics.v,common,exited with return code 1,2.19,-1.0,-1.0,42,-1.0,64,0,1,,3957020.0,3957019.0,16918501.49956758,0.0,0.0
stratix.xml_38.xml,stereovision0.v,common,exited with return code 1,105.5,-1.0,-1.0,100,-1.0,582,0,0,,34372920.0,34372919.0,16918501.49956758,0.0,0.0
stratix.xml_38.xml,spree.v,common,success,12.1,2391320.0,1573680.0,104,8.77305,47,1,6,,4148965.0,5722645.0,16918501.49956758,0.0,0.0
stratix.xml_38.xml,arm_core.v,common,exited with return code 1,227.41,-1.0,-1.0,178,-1.0,676,0,41,,47188940.0,47188939.0,16918501.49956758,0.0,0.0
stratix.xml_38.xml,LU8PEEng.v,common,exited with return code 1,883.16,-1.0,-1.0,162,-1.0,1683,8,74,,114989820.0,114989819.0,16918501.49956758,0.0,0.0
stratix.xml_38.xml,diffeq2.v,common,exited with return code 1,26.53,-1.0,-1.0,90,-1.0,25,12,0,,5197280.0,5197279.0,16918501.49956758,0.0,0.0
stratix.xml_40.xml,sha.v,common,success,8.12,3153260.0,1357290.0,80,11.1849,113,0,0,,6673780.0,8031070.0,20962345.234270185,8.58148962376663,1543708276.510667
stratix.xml_40.xml,boundtop.v,common,success,4.68,1393390.0,1133590.0,52,3.29903,45,0,1,,2834880.0,3968470.0,20962345.234270185,8.58148962376663,1543708276.510667
stratix.xml_40.xml,mkDelayWorker32B.v,common,success,147.65,22751900.0,12085600.0,44,6.47727,470,0,70,,40160800.0,52246400.0,20962345.234270185,8.58148962376663,1543708276.510667
stratix.xml_40.xml,mkSMAdapter4B.v,common,success,22.93,5648000.0,2766190.0,72,5.44968,158,0,9,,10926100.0,13692290.0,20962345.234270185,8.58148962376663,1543708276.510667
stratix.xml_40.xml,or1200.v,common,success,93.11,7342120.0,7294480.0,120,9.68665,207,4,4,,14174400.0,21468880.0,20962345.234270185,8.58148962376663,1543708276.510667
stratix.xml_40.xml,bgm.v,common,success,604.01,61641600.0,30602700.0,124,19.4289,2109,11,0,,127968255.0,158570955.0,20962345.234270185,8.58148962376663,1543708276.510667
stratix.xml_40.xml,stereovision1.v,common,success,370.78,24298700.0,36758600.0,124,7.27889,507,40,0,,42346020.0,79104620.0,20962345.234270185,8.58148962376663,1543708276.510667
stratix.xml_40.xml,mkPktMerge.v,common,success,22.84,4057470.0,3187910.0,46,2.92617,27,0,24,,5846940.0,9034850.0,20962345.234270185,8.58148962376663,1543708276.510667
stratix.xml_40.xml,blob_merge.v,common,success,72.26,12613100.0,6367110.0,104,13.174,452,0,0,,26695120.0,33062230.0,20962345.234270185,8.58148962376663,1543708276.510667
stratix.xml_40.xml,stereovision2.v,common,success,1920.99,84378200.0,179531000.0,136,14.0594,1214,199,0,,133401775.0,312932775.0,20962345.234270185,8.58148962376663,1543708276.510667
stratix.xml_40.xml,diffeq1.v,common,success,27.85,3798780.0,5644520.0,90,16.9666,27,12,0,,5315400.0,10959920.0,20962345.234270185,8.58148962376663,1543708276.510667
stratix.xml_40.xml,stereovision3.v,common,success,1.07,362765.0,124573.0,32,1.95968,13,0,0,,767780.0,892353.0,20962345.234270185,8.58148962376663,1543708276.510667
stratix.xml_40.xml,ch_intrinsics.v,common,success,2.17,1923590.0,481826.0,46,1.78944,64,0,1,,3957020.0,4438846.0,20962345.234270185,8.58148962376663,1543708276.510667
stratix.xml_40.xml,stereovision0.v,common,success,105.52,16240700.0,7057110.0,88,5.4857,582,0,0,,34372920.0,41430030.0,20962345.234270185,8.58148962376663,1543708276.510667
stratix.xml_40.xml,spree.v,common,success,14.34,2391320.0,1441210.0,86,9.01361,47,1,6,,4148965.0,5590175.0,20962345.234270185,8.58148962376663,1543708276.510667
stratix.xml_40.xml,arm_core.v,common,success,181.99,24507900.0,18099700.0,158,20.8392,676,0,41,,47188940.0,65288640.0,20962345.234270185,8.58148962376663,1543708276.510667
stratix.xml_40.xml,LU8PEEng.v,common,success,1047.89,59180400.0,35720800.0,140,78.3932,1683,8,74,,114989820.0,150710620.0,20962345.234270185,8.58148962376663,1543708276.510667
stratix.xml_40.xml,diffeq2.v,common,success,28.56,3742970.0,5560270.0,88,13.7053,25,12,0,,5197280.0,10757550.0,20962345.234270185,8.58148962376663,1543708276.510667
stratix.xml_13.xml,sha.v,common,success,16.55,3125360.0,1615250.0,98,11.1837,112,0,0,,6614720.0,8229970.0,20574061.345516227,8.756593127633428,1577576295.823596
stratix.xml_13.xml,boundtop.v,common,success,5.57,1281770.0,1106950.0,50,3.09113,41,0,1,,2598640.0,3705590.0,20574061.345516227,8.756593127633428,1577576295.823596
stratix.xml_13.xml,mkDelayWorker32B.v,common,success,150.91,22640300.0,12617100.0,46,6.41964,466,0,70,,39924560.0,52541660.0,20574061.345516227,8.756593127633428,1577576295.823596
stratix.xml_13.xml,mkSMAdapter4B.v,common,success,38.99,5089900.0,2860460.0,76,4.80309,138,0,9,,9744900.0,12605360.0,20574061.345516227,8.756593127633428,1577576295.823596
stratix.xml_13.xml,or1200.v,common,success,106.92,6951450.0,7796990.0,132,10.9831,193,4,4,,13347560.0,21144550.0,20574061.345516227,8.756593127633428,1577576295.823596
stratix.xml_13.xml,bgm.v,common,success,955.71,57009500.0,30482700.0,130,20.7724,1943,11,0,,118164295.0,148646995.0,20574061.345516227,8.756593127633428,1577576295.823596
stratix.xml_13.xml,stereovision1.v,common,success,473.89,23963900.0,36052200.0,120,6.54809,495,40,0,,41637300.0,77689500.0,20574061.345516227,8.756593127633428,1577576295.823596
stratix.xml_13.xml,mkPktMerge.v,common,success,27.01,4057470.0,3054060.0,44,3.48892,27,0,24,,5846940.0,8901000.0,20574061.345516227,8.756593127633428,1577576295.823596
stratix.xml_13.xml,blob_merge.v,common,success,72.42,11915400.0,6643160.0,118,13.0333,427,0,0,,25218620.0,31861780.0,20574061.345516227,8.756593127633428,1577576295.823596
stratix.xml_13.xml,stereovision2.v,common,success,1953.7,84182800.0,192506000.0,142,12.6924,1207,199,0,,132988355.0,325494355.0,20574061.345516227,8.756593127633428,1577576295.823596
stratix.xml_13.xml,diffeq1.v,common,success,31.66,3770880.0,5396200.0,82,18.4272,26,12,0,,5256340.0,10652540.0,20574061.345516227,8.756593127633428,1577576295.823596
stratix.xml_13.xml,stereovision3.v,common,success,1.46,362765.0,112856.0,28,1.93335,13,0,0,,767780.0,880636.0,20574061.345516227,8.756593127633428,1577576295.823596
stratix.xml_13.xml,ch_intrinsics.v,common,success,2.25,1923590.0,408102.0,36,1.78538,64,0,1,,3957020.0,4365122.0,20574061.345516227,8.756593127633428,1577576295.823596
stratix.xml_13.xml,stereovision0.v,common,success,89.19,16045400.0,6343310.0,82,6.31621,575,0,0,,33959500.0,40302810.0,20574061.345516227,8.756593127633428,1577576295.823596
stratix.xml_13.xml,spree.v,common,success,13.21,2363420.0,1677830.0,104,9.84458,46,1,6,,4089905.0,5767735.0,20574061.345516227,8.756593127633428,1577576295.823596
stratix.xml_13.xml,arm_core.v,common,success,313.37,23001100.0,19081100.0,168,21.9197,622,0,41,,43999700.0,63080800.0,20574061.345516227,8.756593127633428,1577576295.823596
stratix.xml_13.xml,LU8PEEng.v,common,success,1247.96,56110900.0,37165100.0,150,85.1423,1573,8,74,,108493220.0,145658320.0,20574061.345516227,8.756593127633428,1577576295.823596
stratix.xml_13.xml,diffeq2.v,common,success,34.4,3575540.0,6113220.0,96,13.5067,19,12,0,,4842920.0,10956140.0,20574061.345516227,8.756593127633428,1577576295.823596
stratix.xml_44.xml,sha.v,common,exited with return code 1,9.34,-1.0,-1.0,88,-1.0,113,0,0,,6673780.0,6673779.0,16717944.951056862,0.0,0.0
stratix.xml_44.xml,boundtop.v,common,success,4.6,1393390.0,1181600.0,52,3.29903,45,0,1,,2834880.0,4016480.0,16717944.951056862,0.0,0.0
stratix.xml_44.xml,mkDelayWorker32B.v,common,exited with return code 1,153.89,-1.0,-1.0,50,-1.0,470,0,70,,40160800.0,40160799.0,16717944.951056862,0.0,0.0
stratix.xml_44.xml,mkSMAdapter4B.v,common,exited with return code 1,27.42,-1.0,-1.0,78,-1.0,158,0,9,,10926100.0,10926099.0,16717944.951056862,0.0,0.0
stratix.xml_44.xml,or1200.v,common,success,92.76,7342120.0,7699380.0,124,9.69576,207,4,4,,14174400.0,21873780.0,16717944.951056862,0.0,0.0
stratix.xml_44.xml,bgm.v,common,exited with return code 1,649.64,-1.0,-1.0,134,-1.0,2109,11,0,,127968255.0,127968254.0,16717944.951056862,0.0,0.0
stratix.xml_44.xml,stereovision1.v,common,exited with return code 1,443.04,-1.0,-1.0,126,-1.0,507,40,0,,42346020.0,42346019.0,16717944.951056862,0.0,0.0
stratix.xml_44.xml,mkPktMerge.v,common,success,25.59,4057470.0,3189440.0,44,3.38182,27,0,24,,5846940.0,9036380.0,16717944.951056862,0.0,0.0
stratix.xml_44.xml,blob_merge.v,common,exited with return code 1,71.06,-1.0,-1.0,108,-1.0,452,0,0,,26695120.0,26695119.0,16717944.951056862,0.0,0.0
stratix.xml_44.xml,stereovision2.v,common,exited with return code 1,1733.48,-1.0,-1.0,136,-1.0,1214,199,0,,133401775.0,133401774.0,16717944.951056862,0.0,0.0
stratix.xml_44.xml,diffeq1.v,common,success,27.93,3798780.0,5594430.0,82,17.562,27,12,0,,5315400.0,10909830.0,16717944.951056862,0.0,0.0
stratix.xml_44.xml,stereovision3.v,common,success,1.04,362765.0,130034.0,32,1.77811,13,0,0,,767780.0,897814.0,16717944.951056862,0.0,0.0
stratix.xml_44.xml,ch_intrinsics.v,common,success,2.26,1923590.0,423895.0,36,1.94227,64,0,1,,3957020.0,4380915.0,16717944.951056862,0.0,0.0
stratix.xml_44.xml,stereovision0.v,common,exited with return code 1,92.48,-1.0,-1.0,94,-1.0,582,0,0,,34372920.0,34372919.0,16717944.951056862,0.0,0.0
stratix.xml_44.xml,spree.v,common,exited with return code 1,9.68,-1.0,-1.0,94,-1.0,47,1,6,,4148965.0,4148964.0,16717944.951056862,0.0,0.0
stratix.xml_44.xml,arm_core.v,common,exited with return code 1,279.43,-1.0,-1.0,178,-1.0,676,0,41,,47188940.0,47188939.0,16717944.951056862,0.0,0.0
stratix.xml_44.xml,LU8PEEng.v,common,success,931.24,59180400.0,39549500.0,158,84.9541,1683,8,74,,114989820.0,154539320.0,16717944.951056862,0.0,0.0
stratix.xml_44.xml,diffeq2.v,common,exited with return code 1,27.02,-1.0,-1.0,90,-1.0,25,12,0,,5197280.0,5197279.0,16717944.951056862,0.0,0.0
stratix.xml_51.xml,sha.v,common,success,10.35,3153260.0,1584890.0,86,9.17469,113,0,0,,6673780.0,8258670.0,21670813.84665705,8.363807941659113,1515944580.0308354
stratix.xml_51.xml,boundtop.v,common,success,4.84,1393390.0,1246660.0,52,3.09113,45,0,1,,2834880.0,4081540.0,21670813.84665705,8.363807941659113,1515944580.0308354
stratix.xml_51.xml,mkDelayWorker32B.v,common,success,151.55,22751900.0,16006400.0,52,7.20387,470,0,70,,40160800.0,56167200.0,21670813.84665705,8.363807941659113,1515944580.0308354
stratix.xml_51.xml,mkSMAdapter4B.v,common,success,33.46,5648000.0,2849640.0,66,5.16521,158,0,9,,10926100.0,13775740.0,21670813.84665705,8.363807941659113,1515944580.0308354
stratix.xml_51.xml,or1200.v,common,success,71.23,7342120.0,8131220.0,122,9.64806,207,4,4,,14174400.0,22305620.0,21670813.84665705,8.363807941659113,1515944580.0308354
stratix.xml_51.xml,bgm.v,common,success,660.73,61641600.0,35296300.0,132,18.9094,2109,11,0,,127968255.0,163264555.0,21670813.84665705,8.363807941659113,1515944580.0308354
stratix.xml_51.xml,stereovision1.v,common,success,502.09,24298700.0,39184600.0,120,6.54809,507,40,0,,42346020.0,81530620.0,21670813.84665705,8.363807941659113,1515944580.0308354
stratix.xml_51.xml,mkPktMerge.v,common,success,28.65,4057470.0,3872580.0,48,3.13407,27,0,24,,5846940.0,9719520.0,21670813.84665705,8.363807941659113,1515944580.0308354
stratix.xml_51.xml,blob_merge.v,common,success,69.1,12613100.0,6772850.0,100,12.642,452,0,0,,26695120.0,33467970.0,21670813.84665705,8.363807941659113,1515944580.0308354
stratix.xml_51.xml,stereovision2.v,common,success,2007.52,84378200.0,194567000.0,132,13.7704,1214,199,0,,133401775.0,327968775.0,21670813.84665705,8.363807941659113,1515944580.0308354
stratix.xml_51.xml,diffeq1.v,common,success,30.14,3798780.0,6270660.0,92,18.0695,27,12,0,,5315400.0,11586060.0,21670813.84665705,8.363807941659113,1515944580.0308354
stratix.xml_51.xml,stereovision3.v,common,success,1.08,362765.0,133567.0,30,2.34915,13,0,0,,767780.0,901347.0,21670813.84665705,8.363807941659113,1515944580.0308354
stratix.xml_51.xml,ch_intrinsics.v,common,success,2.18,1923590.0,506401.0,40,1.77811,64,0,1,,3957020.0,4463421.0,21670813.84665705,8.363807941659113,1515944580.0308354
stratix.xml_51.xml,stereovision0.v,common,success,98.89,16240700.0,8373850.0,94,3.6732,582,0,0,,34372920.0,42746770.0,21670813.84665705,8.363807941659113,1515944580.0308354
stratix.xml_51.xml,spree.v,common,success,11.42,2391320.0,1736150.0,94,8.85837,47,1,6,,4148965.0,5885115.0,21670813.84665705,8.363807941659113,1515944580.0308354
stratix.xml_51.xml,arm_core.v,common,success,225.7,24507900.0,20454200.0,164,21.2387,676,0,41,,47188940.0,67643140.0,21670813.84665705,8.363807941659113,1515944580.0308354
stratix.xml_51.xml,LU8PEEng.v,common,success,993.76,59180400.0,39012000.0,140,81.8001,1683,8,74,,114989820.0,154001820.0,21670813.84665705,8.363807941659113,1515944580.0308354
stratix.xml_51.xml,diffeq2.v,common,success,32.4,3742970.0,5812660.0,82,13.6682,25,12,0,,5197280.0,11009940.0,21670813.84665705,8.363807941659113,1515944580.0308354
stratix.xml_12.xml,sha.v,common,success,18.83,3125360.0,1492760.0,92,9.9641,112,0,0,,6614720.0,8107480.0,20543433.139547307,8.695374011672572,1553279307.8918247
stratix.xml_12.xml,boundtop.v,common,success,5.22,1281770.0,1066290.0,48,3.29903,41,0,1,,2598640.0,3664930.0,20543433.139547307,8.695374011672572,1553279307.8918247
stratix.xml_12.xml,mkDelayWorker32B.v,common,success,145.25,22640300.0,14039800.0,50,6.99254,466,0,70,,39924560.0,53964360.0,20543433.139547307,8.695374011672572,1553279307.8918247
stratix.xml_12.xml,mkSMAdapter4B.v,common,success,24.08,5089900.0,3050260.0,82,4.54229,138,0,9,,9744900.0,12795160.0,20543433.139547307,8.695374011672572,1553279307.8918247
stratix.xml_12.xml,or1200.v,common,success,94.88,6951450.0,8265220.0,140,10.6472,193,4,4,,13347560.0,21612780.0,20543433.139547307,8.695374011672572,1553279307.8918247
stratix.xml_12.xml,bgm.v,common,success,1027.55,57009500.0,30258200.0,132,20.2284,1943,11,0,,118164295.0,148422495.0,20543433.139547307,8.695374011672572,1553279307.8918247
stratix.xml_12.xml,stereovision1.v,common,success,464.51,23963900.0,36573800.0,126,6.10682,495,40,0,,41637300.0,78211100.0,20543433.139547307,8.695374011672572,1553279307.8918247
stratix.xml_12.xml,mkPktMerge.v,common,success,22.0,4057470.0,3023150.0,44,3.65487,27,0,24,,5846940.0,8870090.0,20543433.139547307,8.695374011672572,1553279307.8918247
stratix.xml_12.xml,blob_merge.v,common,success,65.09,11915400.0,6033510.0,108,13.1706,427,0,0,,25218620.0,31252130.0,20543433.139547307,8.695374011672572,1553279307.8918247
stratix.xml_12.xml,stereovision2.v,common,success,1812.93,84182800.0,172897000.0,132,13.6804,1207,199,0,,132988355.0,305885355.0,20543433.139547307,8.695374011672572,1553279307.8918247
stratix.xml_12.xml,diffeq1.v,common,success,31.33,3770880.0,5320390.0,82,18.5578,26,12,0,,5256340.0,10576730.0,20543433.139547307,8.695374011672572,1553279307.8918247
stratix.xml_12.xml,stereovision3.v,common,success,1.46,362765.0,112495.0,28,2.40908,13,0,0,,767780.0,880275.0,20543433.139547307,8.695374011672572,1553279307.8918247
stratix.xml_12.xml,ch_intrinsics.v,common,success,2.07,1923590.0,426487.0,40,2.05474,64,0,1,,3957020.0,4383507.0,20543433.139547307,8.695374011672572,1553279307.8918247
stratix.xml_12.xml,stereovision0.v,common,success,89.71,16045400.0,6640850.0,92,4.03634,575,0,0,,33959500.0,40600350.0,20543433.139547307,8.695374011672572,1553279307.8918247
stratix.xml_12.xml,spree.v,common,success,8.31,2363420.0,1703050.0,106,10.3002,46,1,6,,4089905.0,5792955.0,20543433.139547307,8.695374011672572,1553279307.8918247
stratix.xml_12.xml,arm_core.v,common,success,266.62,23001100.0,19722900.0,176,21.1996,622,0,41,,43999700.0,63722600.0,20543433.139547307,8.695374011672572,1553279307.8918247
stratix.xml_12.xml,LU8PEEng.v,common,success,1171.03,56110900.0,36541100.0,150,84.6661,1573,8,74,,108493220.0,145034320.0,20543433.139547307,8.695374011672572,1553279307.8918247
stratix.xml_12.xml,diffeq2.v,common,success,32.83,3575540.0,6126390.0,100,13.0275,19,12,0,,4842920.0,10969310.0,20543433.139547307,8.695374011672572,1553279307.8918247
stratix.xml_11.xml,sha.v,common,exited with return code 1,16.08,-1.0,-1.0,94,-1.0,112,0,0,,6614720.0,6614719.0,14780823.563297616,0.0,0.0
stratix.xml_11.xml,boundtop.v,common,success,5.06,1281770.0,1065880.0,52,3.19613,41,0,1,,2598640.0,3664520.0,14780823.563297616,0.0,0.0
stratix.xml_11.xml,mkDelayWorker32B.v,common,success,139.3,22640300.0,11854200.0,46,6.86464,466,0,70,,39924560.0,51778760.0,14780823.563297616,0.0,0.0
stratix.xml_11.xml,mkSMAdapter4B.v,common,exited with return code 1,37.43,-1.0,-1.0,76,-1.0,138,0,9,,9744900.0,9744899.0,14780823.563297616,0.0,0.0
stratix.xml_11.xml,or1200.v,common,exited with return code 1,95.78,-1.0,-1.0,138,-1.0,193,4,4,,13347560.0,13347559.0,14780823.563297616,0.0,0.0
stratix.xml_11.xml,bgm.v,common,exited with return code 1,984.52,-1.0,-1.0,142,-1.0,1943,11,0,,118164295.0,118164294.0,14780823.563297616,0.0,0.0
stratix.xml_11.xml,stereovision1.v,common,exited with return code 1,452.79,-1.0,-1.0,132,-1.0,495,40,0,,41637300.0,41637299.0,14780823.563297616,0.0,0.0
stratix.xml_11.xml,mkPktMerge.v,common,exited with return code 1,21.82,-1.0,-1.0,56,-1.0,27,0,24,,5846940.0,5846939.0,14780823.563297616,0.0,0.0
stratix.xml_11.xml,blob_merge.v,common,success,61.42,11915400.0,6064380.0,118,14.1879,427,0,0,,25218620.0,31283000.0,14780823.563297616,0.0,0.0
stratix.xml_11.xml,stereovision2.v,common,exited with return code 1,1743.5,-1.0,-1.0,140,-1.0,1207,199,0,,132988355.0,132988354.0,14780823.563297616,0.0,0.0
stratix.xml_11.xml,diffeq1.v,common,exited with return code 1,33.31,-1.0,-1.0,100,-1.0,26,12,0,,5256340.0,5256339.0,14780823.563297616,0.0,0.0
stratix.xml_11.xml,stereovision3.v,common,success,1.37,362765.0,101203.0,26,3.03278,13,0,0,,767780.0,868983.0,14780823.563297616,0.0,0.0
stratix.xml_11.xml,ch_intrinsics.v,common,exited with return code 1,2.22,-1.0,-1.0,52,-1.0,64,0,1,,3957020.0,3957019.0,14780823.563297616,0.0,0.0
stratix.xml_11.xml,stereovision0.v,common,exited with return code 1,87.52,-1.0,-1.0,92,-1.0,575,0,0,,33959500.0,33959499.0,14780823.563297616,0.0,0.0
stratix.xml_11.xml,spree.v,common,exited with return code 1,8.91,-1.0,-1.0,110,-1.0,46,1,6,,4089905.0,4089904.0,14780823.563297616,0.0,0.0
stratix.xml_11.xml,arm_core.v,common,exited with return code 1,268.76,-1.0,-1.0,182,-1.0,622,0,41,,43999700.0,43999699.0,14780823.563297616,0.0,0.0
stratix.xml_11.xml,LU8PEEng.v,common,exited with return code 1,1153.15,-1.0,-1.0,164,-1.0,1573,8,74,,108493220.0,108493219.0,14780823.563297616,0.0,0.0
stratix.xml_11.xml,diffeq2.v,common,exited with return code 1,30.46,-1.0,-1.0,82,-1.0,19,12,0,,4842920.0,4842919.0,14780823.563297616,0.0,0.0
stratix.xml_42.xml,sha.v,common,success,8.71,3153260.0,1472480.0,84,10.1233,113,0,0,,6673780.0,8146260.0,21390468.47142967,8.353256002587957,1492560276.6971366
stratix.xml_42.xml,boundtop.v,common,success,5.09,1393390.0,1231040.0,56,3.09113,45,0,1,,2834880.0,4065920.0,21390468.47142967,8.353256002587957,1492560276.6971366
stratix.xml_42.xml,mkDelayWorker32B.v,common,success,159.59,22751900.0,12517500.0,44,6.99387,470,0,70,,40160800.0,52678300.0,21390468.47142967,8.353256002587957,1492560276.6971366
stratix.xml_42.xml,mkSMAdapter4B.v,common,success,26.78,5648000.0,2923280.0,74,4.61292,158,0,9,,10926100.0,13849380.0,21390468.47142967,8.353256002587957,1492560276.6971366
stratix.xml_42.xml,or1200.v,common,success,86.16,7342120.0,8109160.0,132,9.2544,207,4,4,,14174400.0,22283560.0,21390468.47142967,8.353256002587957,1492560276.6971366
stratix.xml_42.xml,bgm.v,common,success,621.56,61641600.0,31814300.0,124,20.6296,2109,11,0,,127968255.0,159782555.0,21390468.47142967,8.353256002587957,1492560276.6971366
stratix.xml_42.xml,stereovision1.v,common,success,461.32,24298700.0,37778000.0,122,6.86099,507,40,0,,42346020.0,80124020.0,21390468.47142967,8.353256002587957,1492560276.6971366
stratix.xml_42.xml,mkPktMerge.v,common,success,24.91,4057470.0,3723230.0,50,3.13407,27,0,24,,5846940.0,9570170.0,21390468.47142967,8.353256002587957,1492560276.6971366
stratix.xml_42.xml,blob_merge.v,common,success,65.93,12613100.0,6798370.0,106,12.8509,452,0,0,,26695120.0,33493490.0,21390468.47142967,8.353256002587957,1492560276.6971366
stratix.xml_42.xml,stereovision2.v,common,success,1708.57,84378200.0,180527000.0,130,13.1597,1214,199,0,,133401775.0,313928775.0,21390468.47142967,8.353256002587957,1492560276.6971366
stratix.xml_42.xml,diffeq1.v,common,success,29.91,3798780.0,5779560.0,88,17.8127,27,12,0,,5315400.0,11094960.0,21390468.47142967,8.353256002587957,1492560276.6971366
stratix.xml_42.xml,stereovision3.v,common,success,1.06,362765.0,130117.0,32,1.79897,13,0,0,,767780.0,897897.0,21390468.47142967,8.353256002587957,1492560276.6971366
stratix.xml_42.xml,ch_intrinsics.v,common,success,2.17,1923590.0,459649.0,42,1.78944,64,0,1,,3957020.0,4416669.0,21390468.47142967,8.353256002587957,1492560276.6971366
stratix.xml_42.xml,stereovision0.v,common,success,98.14,16240700.0,7336420.0,88,4.31564,582,0,0,,34372920.0,41709340.0,21390468.47142967,8.353256002587957,1492560276.6971366
stratix.xml_42.xml,spree.v,common,success,11.08,2391320.0,1703840.0,100,8.85837,47,1,6,,4148965.0,5852805.0,21390468.47142967,8.353256002587957,1492560276.6971366
stratix.xml_42.xml,arm_core.v,common,success,223.58,24507900.0,18969800.0,160,22.8148,676,0,41,,47188940.0,66158740.0,21390468.47142967,8.353256002587957,1492560276.6971366
stratix.xml_42.xml,LU8PEEng.v,common,success,951.44,59180400.0,37087900.0,140,79.6461,1683,8,74,,114989820.0,152077720.0,21390468.47142967,8.353256002587957,1492560276.6971366
stratix.xml_42.xml,diffeq2.v,common,success,33.55,3742970.0,6527400.0,102,14.0445,25,12,0,,5197280.0,11724680.0,21390468.47142967,8.353256002587957,1492560276.6971366
stratix.xml_23.xml,sha.v,common,exited with return code 1,16.64,-1.0,-1.0,94,-1.0,112,0,0,,6614720.0,6614719.0,15790768.68168401,0.0,0.0
stratix.xml_23.xml,boundtop.v,common,success,5.02,1281770.0,1148420.0,48,3.09113,41,0,1,,2598640.0,3747060.0,15790768.68168401,0.0,0.0
stratix.xml_23.xml,mkDelayWorker32B.v,common,success,141.13,22640300.0,13548700.0,44,7.34037,466,0,70,,39924560.0,53473260.0,15790768.68168401,0.0,0.0
stratix.xml_23.xml,mkSMAdapter4B.v,common,exited with return code 1,30.95,-1.0,-1.0,78,-1.0,138,0,9,,9744900.0,9744899.0,15790768.68168401,0.0,0.0
stratix.xml_23.xml,or1200.v,common,exited with return code 1,92.44,-1.0,-1.0,132,-1.0,193,4,4,,13347560.0,13347559.0,15790768.68168401,0.0,0.0
stratix.xml_23.xml,bgm.v,common,exited with return code 1,1038.33,-1.0,-1.0,132,-1.0,1943,11,0,,118164295.0,118164294.0,15790768.68168401,0.0,0.0
stratix.xml_23.xml,stereovision1.v,common,exited with return code 1,459.58,-1.0,-1.0,126,-1.0,495,40,0,,41637300.0,41637299.0,15790768.68168401,0.0,0.0
